,link,location,district,HouseType,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Poloha domu,Typ domu,Podlaží,Plocha zastavěná,Užitná plocha,Plocha podlahová,Plocha pozemku,Plocha zahrady,Sklep,Datum nastěhování,Voda,Topení,Plyn,Odpad,Doprava,Komunikace,Energetická náročnost budovy,Bezbariérový,Vybavení,companyName,proximityIndex,Index,Poznámka k ceně,Elektřina,Ukazatel energetické náročnosti budovy,Umístění objektu,Parkování,Garáž,Rok rekonstrukce,Výtah,Cena,Rok kolaudace,Telekomunikace,Průkaz energetické náročnosti budovy,Bazén,Počet bytů,ID,Náklady na bydlení,Zlevněno,Původní cena,Plocha bazénu,Výška stropu,Stav,Půdní vestavba,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Datum prohlídky,Datum zahájení prodeje,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum ukončení výstavby,Datum prohlídky do
5525,https://www.sreality.cz/detail/prodej/dum/rodinny/vysoka-nad-labem-vysoka-nad-labem-/2441004876,"Vysoká nad Labem, okres Hradec Králové",hradec-kralove,"rodinne-domy
",,1346,19.10.2022,Cihlová,Dobrý,Samostatný,Přízemní,1 včetně 1 podzemního,123 m2,160 m2,90 m2,559 m2,436 m2,45 m2,,"Dálkový vodovod, Studna",Ústřední tuhá paliva,Plynovod,Septik,"Dálnice, Silnice, Autobus","Betonová, Dlážděná",Třída G - Mimořádně nehospodárná,1,Částečně,Petr Hamáček - Reality Hamáček,2107.0,5782,,"230V, 400V",,Klidná část obce,1,,,,,,"Telefon, Internet",,,,,6000,8 000 000 Kč za nemovitost,9 000 000 Kč,,,,,,,,,,,,,,,,,,,,
5526,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-placky-pohlova/1876662092,"Pohlova, Hradec Králové - Plácky",hradec-kralove,"rodinne-domy
",16 590 000 Kč za nemovitost,00567,19.10.2022,Cihlová,Po rekonstrukci,Rohový,Patrový,,,215 m2,,602 m2,,1,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,Částečně,Svoboda & partneři s.r.o.,1275.5263157894738,5783,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu",230V,,Klidná část obce,,1,,,,,"Telefon, Internet",,1,,,,,,36 m2,,,,,,,,,,,,,,,,,,,
5527,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-plotiste-nad-labem-petra-jilemnickeho/1487902540,"Petra Jilemnického, Hradec Králové - Plotiště nad Labem",hradec-kralove,"rodinne-domy
",,00575,19.10.2022,Cihlová,Dobrý,Samostatný,Patrový,,196 m2,285 m2,,1175 m2,,1,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Dálnice, Silnice, MHD",Asfaltová,Třída G - Mimořádně nehospodárná,,Částečně,Svoboda & partneři s.r.o.,1650.3157894736842,5784,,230V,,,,3,,,,,,,,,,,10 500 000 Kč za nemovitost,10 900 000 Kč,,,,,,,,,,,,,,,,,,,,
5528,https://www.sreality.cz/detail/prodej/dum/rodinny/novy-bydzov-novy-bydzov-dr--vojtecha/1652889164,"Dr. Vojtěcha, Nový Bydžov",hradec-kralove,"rodinne-domy
",6 990 000 Kč za nemovitost,,03.10.2022,Cihlová,Dobrý,,Patrový,,,143 m2,,682 m2,,1,,"Dálkový vodovod, Studna","Ústřední plynové, Ústřední tuhá paliva",,Veřejná kanalizace,,,,,1,Bc. Tomáš Pešava,817.125,5785,,,,,,1,,,,,,,1,,1652889164,,,,,,,,,,,,,,,,,,,,,,,
5529,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-vekose-na-zahradkach/186562124,"Na Zahrádkách, Hradec Králové - Věkoše",hradec-kralove,"rodinne-domy
",10 000 000 Kč za nemovitost,0305-NP00205,19.10.2022,Cihlová,Dobrý,V bloku,Patrový,3,340 m2,162 m2,,561 m2,,,01.11.2022,,,Individuální,Veřejná kanalizace,,,Třída F - Velmi nehospodárná č. 148/2007 Sb. podle vyhlášky,,1,RE/MAX Infinity,895.6842105263158,5786,,,,Klidná část obce,,,,,,,,Zobrazit průkaz energetické náročnosti budovy,,,,,,,,,,,,,,,,,,,,,,,,,,
5530,https://www.sreality.cz/detail/prodej/dum/rodinny/lochenice-lochenice-/1493789020,"Lochenice, okres Hradec Králové",hradec-kralove,"rodinne-domy
",11 500 000 Kč za nemovitost,799741,17.10.2022,Cihlová,Před rekonstrukcí,Samostatný,Přízemní,1,,650 m2,,3395 m2,,,Ihned,Místní zdroj,"Lokální tuhá paliva, Lokální elektrické",,,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,M&M reality,1476.9285714285713,5787,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,https://www.sreality.cz/detail/prodej/dum/rodinny/trebechovice-pod-orebem-stenkov-/759813964,"Třebechovice pod Orebem - Štěnkov, okres Hradec Králové",hradec-kralove,"rodinne-domy
",11 250 000 Kč za nemovitost,00223,03.10.2022,Cihlová,Novostavba,Samostatný,Přízemní,,176 m2,176 m2,164 m2,889 m2,,,Ihned,Dálkový vodovod,Ústřední elektrické,,Jímka,"Silnice, Autobus","Dlážděná, Asfaltová",Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,0,Hrubeš Invest,1788.7142857142858,5788,"včetně poplatků, včetně provize, včetně právního servisu","230V, 400V","92,0 kWh/m^2 za rok",Klidná část obce,2,,,0,,2022,,Zobrazit průkaz energetické náročnosti budovy,,,,Velmi příznivé náklady na provoz domu,,,,,,,,,,,,,,,,26.09.2022 00:00,26.09.2022,,,,,
5532,https://www.sreality.cz/detail/prodej/dum/rodinny/smrzov-smrzov-/3787807068,"Smržov, okres Hradec Králové",hradec-kralove,"rodinne-domy
",7 700 000 Kč za nemovitost,18470,02.10.2022,Cihlová,Novostavba,Samostatný,Přízemní,1. podlaží z celkem 1,150 m2,150 m2,,599 m2,,,,Místní zdroj,"Lokální tuhá paliva, Ústřední elektrické",,ČOV pro celý objekt,"Dálnice, Silnice, Autobus",Neupravená,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,1,Částečně,Fincentrum Reality,2416.785714285714,5789,,230V,,Klidná část obce,1,,,,,,"Internet, Kabelové rozvody",Zobrazit průkaz energetické náročnosti budovy,,,,,,,,,,,,,,,,,,,,,,,,,,
5533,https://www.sreality.cz/detail/prodej/dum/rodinny/smidary-smidary-snajdrova/1121953356,"Šnajdrova, Smidary",hradec-kralove,"rodinne-domy
",3 499 999 Kč za nemovitost (k jednání),18532,12.10.2022,Smíšená,Dobrý,Samostatný,Přízemní,1. podlaží z celkem 1,266 m2,110 m2,110 m2,150 m2,,15 m2,,Místní zdroj,"Lokální plynové, Lokální tuhá paliva",Plynovod,Veřejná kanalizace,"Vlak, Autobus",Asfaltová,,1,Částečně,Fincentrum Reality,1326.5384615384614,5790,,"230V, 400V",,Klidná část obce,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,https://www.sreality.cz/detail/prodej/dum/rodinny/vsestary-briza-/3929786188,"Všestary - Bříza, okres Hradec Králové",hradec-kralove,"rodinne-domy
",3 499 000 Kč za nemovitost,,02.10.2022,Smíšená,Před rekonstrukcí,Samostatný,Přízemní,1 včetně 1 podzemního,,90 m2,,829 m2,,15 m2,,"Dálkový vodovod, Studna",Ústřední plynové,Plynovod,Veřejná kanalizace,"Dálnice, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,Částečně,100 REAL s.r.o.,2434.8333333333335,5791,včetně provize RK a právního servisu,230V,,Okraj obce,,,,,,,Kabelová televize,,,,3929786188,,,,,,,,,,,,,,,,,,,,,,,
5535,https://www.sreality.cz/detail/prodej/dum/rodinny/humburky-humburky-/4074477388,"Humburky, okres Hradec Králové",hradec-kralove,"rodinne-domy
",6 199 000 Kč za nemovitost,1968,01.10.2022,Cihlová,Dobrý,Řadový,Patrový,3,123 m2,150 m2,,890 m2,,,,,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,NRG International Realty s.r.o.,1422.0,5792,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,https://www.sreality.cz/detail/prodej/dum/rodinny/mzany-mzany-/2752419660,"Mžany, okres Hradec Králové",hradec-kralove,"rodinne-domy
",8 499 000 Kč za nemovitost,202221,18.10.2022,Dřevěná,Novostavba,Samostatný,Patrový,2,76 m2,110 m2,,942 m2,,,Ihned,Dálkový vodovod,,,"Veřejná kanalizace, ČOV pro celý objekt",,,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,1,Částečně,BOLD realitní kancelář,1813.090909090909,5793,,230V,,Okraj obce,,,,,,2021,,,,,,,,,,,Rezervováno,,,,,,,,,,,,,,,,,
5537,https://www.sreality.cz/detail/prodej/dum/rodinny/novy-bydzov-novy-bydzov-brigadniku/2987927116,"Brigádníků, Nový Bydžov",hradec-kralove,"rodinne-domy
",,807080,21.10.2022,Cihlová,Dobrý,Řadový,Patrový,3 včetně 1 podzemního,,150 m2,,231 m2,,,,Dálkový vodovod,"Lokální plynové, Ústřední dálkové",,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,M&M reality,850.0,5794,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"120V, 230V, 400V","277,0 kWh/m^2 za rok",Klidná část obce,3,1,2009,0,,,,,,,,,3 480 000 Kč za nemovitost,3 890 000 Kč,,,,,,,,,,,,,,,,,,,,
5538,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-kukleny-honkova/2071779148,"Honkova, Hradec Králové - Kukleny",hradec-kralove,"rodinne-domy
",10 500 000 Kč za nemovitost,473,28.09.2022,Cihlová,Dobrý,Samostatný,Přízemní,1,120 m2,170 m2,240 m2,1003 m2,883 m2,1,Ihned,"Dálkový vodovod, Studna",Jiné,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus","Asfaltová, Zpevněná",Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,0,,eDO reality,765.0,5795,", Níklady 2000kč elektrika, 600kč voda","120V, 230V",,,1,1,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-hradec-kralove-dlouha/1459201612,"Dlouhá, Hradec Králové",hradec-kralove,"rodinne-domy
",25 000 000 Kč za nemovitost,2363do22HKRB,05.10.2022,Smíšená,Velmi dobrý,Řadový,Patrový,4 včetně 1 podzemního,105 m2,237 m2,150 m2,293 m2,,1,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,,Dlážděná,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,Částečně,Garanční fond bydlení,532.4736842105264,5796,,,,Centrum obce,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5540,https://www.sreality.cz/detail/prodej/dum/rodinny/stezery-stezirky-/3427338332,"Stěžery - Stěžírky, okres Hradec Králové",hradec-kralove,"rodinne-domy
",8 890 000 Kč za nemovitost,DH2201,21.10.2022,Smíšená,Velmi dobrý,Samostatný,Přízemní,1 včetně 1 podzemního,143 m2,143 m2,,944 m2,760 m2,1,,Dálkový vodovod,Ústřední plynové,Plynovod,"Veřejná kanalizace, Septik",,,,0,,Petr Čeřovský - Investiční skupina,1951.5714285714287,5797,,,,Klidná část obce,2,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,https://www.sreality.cz/detail/prodej/dum/rodinny/syrovatka-syrovatka-/2925451084,"Syrovátka, okres Hradec Králové",hradec-kralove,"rodinne-domy
",4 720 000 Kč za nemovitost,0059-NP06268,04.10.2022,Cihlová,Velmi dobrý,Samostatný,Přízemní,2,177 m2,179 m2,,970 m2,,,,,,,,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,RE/MAX G8 Reality,1600.4166666666667,5798,cena včetně provize a právního servisu,,,Centrum obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5542,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-novy-hradec-kralove-brnenska/3817564252,"Brněnská, Hradec Králové - Nový Hradec Králové",hradec-kralove,"rodinne-domy
",10 990 000 Kč za nemovitost,22-002,26.09.2022,Cihlová,Před rekonstrukcí,V bloku,Patrový,,,155 m2,,1712 m2,,,,Dálkový vodovod,,,,"Silnice, MHD",,Třída G - Mimořádně nehospodárná,,0,VPI REAL ESTATE,1208.2105263157894,5800,"včetně poplatků, včetně provize, včetně právního servisu",230V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-malsovice-dubova/225253196,"Dubová, Hradec Králové - Malšovice",hradec-kralove,"rodinne-domy
",7 500 000 Kč za nemovitost,816816,19.10.2022,Cihlová,Před rekonstrukcí,V bloku,Patrový,3 včetně 1 podzemního,,98 m2,,441 m2,,,01.03.2023,Dálkový vodovod,Lokální plynové,,Veřejná kanalizace,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,M&M reality,685.7368421052631,5801,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5544,https://www.sreality.cz/detail/prodej/dum/rodinny/urbanice-urbanice-/839681612,"Urbanice, okres Hradec Králové",hradec-kralove,"rodinne-domy
",,RD1518,23.09.2022,Cihlová,Před rekonstrukcí,Samostatný,Přízemní,,,150 m2,,4446 m2,,1,,,,,,"Vlak, Dálnice, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,LH REALITY,1746.923076923077,5802,,"230V, 400V",,Klidná část obce,,2,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5545,https://www.sreality.cz/detail/prodej/dum/rodinny/skalice--/3152996172,"Skalice, okres Hradec Králové",hradec-kralove,"rodinne-domy
",8 900 000 Kč za nemovitost,0446,03.10.2022,Cihlová,Velmi dobrý,Samostatný,Přízemní,2,200 m2,270 m2,,973 m2,,110 m2,Ihned,Studna,"Lokální tuhá paliva, Ústřední plynové",Plynovod,"Septik, Jímka","Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,,Částečně,TOTU reality s.r.o.,2289.714285714286,5803,Cena včetně právního servisu s advokátní úschovou. Včetně provize zprostředkovatele a všech poplatků spojených s převodem.,230V,,Okraj obce,1,1,,,,,"Internet, Satelit, Kabelové rozvody",,1,,,,,,,,,,,,,,,,,,,,,,,,,
5546,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-kukleny-honkova/1996962652,"Honkova, Hradec Králové - Kukleny",hradec-kralove,"rodinne-domy
",,0068-NP01178,27.09.2022,Cihlová,Dobrý,Řadový,Patrový,3,125 m2,300 m2,,1021 m2,,,,,,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,RE/MAX Ivy,751.1666666666666,5804,cena u makléře,,,Centrum obce,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-plotiste-nad-labem-predmericka/664397644,"Předměřická, Hradec Králové - Plotiště nad Labem",hradec-kralove,"rodinne-domy
",,N/RSHK/157/22,21.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,210 m2,392 m2,,2067 m2,,,,,Ústřední plynové,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,,RS HK,1638.2105263157894,5805,,,,Klidná část obce,,1,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548,https://www.sreality.cz/detail/prodej/dum/rodinny/kosicky-kosicky-/2708059980,"Kosičky, okres Hradec Králové",hradec-kralove,"rodinne-domy
",3 700 000 Kč za nemovitost,0079,20.09.2022,Cihlová,Velmi dobrý,Samostatný,Přízemní,1,112 m2,100 m2,,590 m2,,,,"Dálkový vodovod, Studna",Ústřední plynové,Plynovod,Veřejná kanalizace,"Dálnice, Silnice",Asfaltová,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,1,REICH REALITY,1113.3,5806,kompletní cena včetně služeb RK a AK.,230V,,Klidná část obce,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,https://www.sreality.cz/detail/prodej/dum/rodinny/zachrastany-zachrastany-/2068395596,"Zachrašťany, okres Hradec Králové",hradec-kralove,"rodinne-domy
",5 500 000 Kč za nemovitost,000361,12.10.2022,Smíšená,Před rekonstrukcí,Samostatný,Patrový,2,268 m2,268 m2,160 m2,1963 m2,,,,Studna,"Ústřední tuhá paliva, Ústřední elektrické",Plynovod,Veřejná kanalizace,"Vlak, Silnice",,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,1,freenest s.r.o.,2137.266666666667,5807,,400V,,,1,1,1975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,https://www.sreality.cz/detail/prodej/dum/rodinny/vinary-vinary-/652277580,"Vinary, okres Hradec Králové",hradec-kralove,"rodinne-domy
",,555891,17.10.2022,Cihlová,Po rekonstrukci,,Patrový,2,,180 m2,140 m2,395 m2,,,,,"Lokální tuhá paliva, Ústřední elektrické",,Septik,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná,,Částečně,Lukáš Jirout - OKOreality.cz,2940.5833333333335,5809,,230V,,Centrum obce,1,,2014,,,,,,,,,,5 299 000 Kč za nemovitost (k jednání),5 500 000 Kč,,,,,,,,,,,,,,,,,,,,
5551,https://www.sreality.cz/detail/prodej/dum/rodinny/racice-nad-trotinou-racice-nad-trotinou-/2953901900,"Račice nad Trotinou, okres Hradec Králové",hradec-kralove,"rodinne-domy
",4 490 000 Kč za nemovitost,2791,19.09.2022,Smíšená,Velmi dobrý,Samostatný,Patrový,1,140 m2,100 m2,,1456 m2,,1,,Studna,"Ústřední plynové, Ústřední tuhá paliva",Plynovod,Septik,"Vlak, Dálnice, Silnice",Asfaltová,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,Donetta - DONETTA s. r. o. - realitní kancelář,2504.9166666666665,5810,Včetně provize RK,"230V, 400V",,Centrum obce,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5552,https://www.sreality.cz/detail/prodej/dum/rodinny/vysoka-nad-labem-vysoka-nad-labem-pod-lesem/149476940,"Pod Lesem, Vysoká nad Labem",hradec-kralove,"rodinne-domy
",11 900 000 Kč za nemovitost,,19.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,142 m2,142 m2,129 m2,440 m2,,,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná,0,Částečně,Vaše Reality cz,2223.3333333333335,5811,,400V,,Klidná část obce,,1,,0,,,"Telefon, Internet",,,,149476940,,,,,,,,,,,,,,,,,,,,,,,
5553,https://www.sreality.cz/detail/prodej/dum/rodinny/kratonohy-michnovka-/874772300,"Kratonohy - Michnovka, okres Hradec Králové",hradec-kralove,"rodinne-domy
",6 300 000 Kč za nemovitost,00585,19.10.2022,Cihlová,Dobrý,Samostatný,Patrový,2 včetně 1 podzemního,,200 m2,,2013 m2,,1,,Dálkový vodovod,Lokální tuhá paliva,Plynovod,Septik,"Dálnice, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,0,Svoboda & partneři s.r.o.,2378.75,5812,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu","230V, 400V",,Klidná část obce,,1,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
5554,https://www.sreality.cz/detail/prodej/dum/rodinny/trebechovice-pod-orebem-trebechovice-pod-orebem-trckova/1144137292,"Trčkova, Třebechovice pod Orebem",hradec-kralove,"rodinne-domy
",,N357,04.10.2022,Cihlová,Dobrý,Řadový,Patrový,2,110 m2,107 m2,107 m2,388 m2,,1,,,Lokální plynové,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,,Trigramreality,1202.6,5813,,,,,1,1,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5555,https://www.sreality.cz/detail/prodej/dum/rodinny/hlusice-hlusice-/2817107532,"Hlušice, okres Hradec Králové",hradec-kralove,"rodinne-domy
",3 400 000 Kč za nemovitost,0888,15.09.2022,Smíšená,Před rekonstrukcí,Samostatný,Přízemní,1,200 m2,150 m2,,840 m2,,,,,,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,LET´S HOME,1200.4444444444443,5815,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5556,https://www.sreality.cz/detail/prodej/dum/rodinny/hradec-kralove-malsovice-adolfa-dolezala/3884353356,"Adolfa Doležala, Hradec Králové - Malšovice",hradec-kralove,"rodinne-domy
",12 500 000 Kč za nemovitost,00016,Včera,Cihlová,Dobrý,Řadový,Patrový,2 včetně 1 podzemního,106 m2,144 m2,,594 m2,488 m2,1,,"Dálkový vodovod, Studna",Ústřední plynové,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus","Betonová, Dlážděná",Třída D - Méně úsporná č. 148/2007 Sb. podle vyhlášky,,1,David Dvořáček,783.6842105263158,5816,"V případě více zájemců dáváme přednost nejvyšší cenové nabídce., včetně poplatků, včetně provize, včetně právního servisu",230V,"124,0 kWh/m^2 za rok",Centrum obce,,1,2020,0,,,"Internet, Satelit",,,,,,,,,"2,5 m",,,,,,,,,,,,,,,,,,
5557,https://www.sreality.cz/detail/prodej/dum/rodinny/horineves-horineves-/627541836,"Hořiněves, okres Hradec Králové",hradec-kralove,"rodinne-domy
",6 900 000 Kč za nemovitost,905,Dnes,Cihlová,Po rekonstrukci,Samostatný,Patrový,2,333 m2,196 m2,,666 m2,,,,Dálkový vodovod,Ústřední plynové,Plynovod,ČOV pro celý objekt,,,Třída E - Nehospodárná,,,LORD realitní kancelář,1855.3333333333333,5817,,"230V, 400V",,Klidná část obce,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558,https://www.sreality.cz/detail/prodej/dum/rodinny/hlusice-hlusice-/3587704396,"Hlušice, okres Hradec Králové",hradec-kralove,"rodinne-domy
",,1884,16.09.2022,Smíšená,Velmi dobrý,Samostatný,Přízemní,2,117 m2,178 m2,,646 m2,,,,"Místní zdroj, Dálkový vodovod",,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,NRG International Realty s.r.o.,1069.7777777777778,5818,cena u makléře,400V,,Centrum obce,,,,,Informace o ceně na dotaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559,https://www.sreality.cz/detail/prodej/dum/rodinny/sveti-sveti-/231966540,"Světí, okres Hradec Králové",hradec-kralove,"rodinne-domy
",7 900 000 Kč za nemovitost,4504,18.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,3,90 m2,200 m2,,1137 m2,,1,,"Dálkový vodovod, Studna",Ústřední plynové,Plynovod,"Veřejná kanalizace, ČOV pro celý objekt","Dálnice, Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,1,0,Global Reality Hradec Králové,2232.3888888888887,5819,,"230V, 400V",,Okraj obce,,,2021,,,,,,,,,,,,,,Rezervováno,,,,,,,,,,,,,,,,,
5560,https://www.sreality.cz/detail/prodej/dum/rodinny/trebechovice-pod-orebem-stenkov-/192120652,"Třebechovice pod Orebem - Štěnkov, okres Hradec Králové",hradec-kralove,"rodinne-domy
",8 900 000 Kč za nemovitost,00992,20.10.2022,Cihlová,Ve výstavbě,Samostatný,Přízemní,,,125 m2,,803 m2,,,,Dálkový vodovod,Jiné,,Jímka,,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,ViaFinance reality,1788.7142857142858,5820,,,"91,1 kWh/m^2 za rok",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5561,https://www.sreality.cz/detail/prodej/dum/rodinny/praskacka-praskacka-/130644316,"Praskačka, okres Hradec Králové",hradec-kralove,"rodinne-domy
",14 190 000 Kč za nemovitost,KS17,12.09.2022,Cihlová,Po rekonstrukci,Samostatný,Patrový,2,250 m2,440 m2,400 m2,800 m2,550 m2,,Ihned,,,,,,,,0,,Krajská správní,1788.4285714285713,5821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,https://www.sreality.cz/detail/prodej/dum/rodinny/lisice-lisice-/1146394444,"Lišice, okres Hradec Králové",hradec-kralove,"rodinne-domy
",3 499 000 Kč za nemovitost (k jednání),,30.09.2022,Smíšená,Před rekonstrukcí,Samostatný,Přízemní,1,235 m2,120 m2,120 m2,1589 m2,,,,Studna,"Lokální plynové, Lokální tuhá paliva",Plynovod,"Septik, Trativod","Silnice, Autobus","Asfaltová, Zpevněná",Třída G - Mimořádně nehospodárná,1,0,KONGAR s.r.o.,2286.7272727272725,5822,Cena k jednání včetně všech poplatků,"230V, 400V",,Klidná část obce,1,,,0,,,,,,,1146394444,,,,,,,,,,,,,,,,,,,,,,,
